Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
5/24/2018 16:00:00,122.25,5/24/2018 16:00:00,55.89,5/24/2018 16:00:00,80.27,5/24/2018 16:00:00,14.41,5/24/2018 16:00:00,197.37
5/25/2018 16:00:00,121.47,5/25/2018 16:00:00,55.63,5/25/2018 16:00:00,78.71,5/25/2018 16:00:00,14.03,5/25/2018 16:00:00,199.2
5/29/2018 16:00:00,119.4,5/29/2018 16:00:00,55.73,5/29/2018 16:00:00,78.42,5/29/2018 16:00:00,13.44,5/29/2018 16:00:00,198
5/30/2018 16:00:00,120.97,5/30/2018 16:00:00,56.59,5/30/2018 16:00:00,81.5,5/30/2018 16:00:00,13.54,5/30/2018 16:00:00,197.98
5/31/2018 16:00:00,119.62,5/31/2018 16:00:00,55.74,5/31/2018 16:00:00,81.5,5/31/2018 16:00:00,13.6,5/31/2018 16:00:00,198.01
6/1/2018 16:00:00,121.26,6/1/2018 16:00:00,55.72,6/1/2018 16:00:00,81.83,6/1/2018 16:00:00,14.03,6/1/2018 16:00:00,204.34
6/4/2018 16:00:00,121.95,6/4/2018 16:00:00,56.02,6/4/2018 16:00:00,80.97,6/4/2018 16:00:00,14.06,6/4/2018 16:00:00,208.95
6/5/2018 16:00:00,121.48,6/5/2018 16:00:00,56.33,6/5/2018 16:00:00,80.68,6/5/2018 16:00:00,14.16,6/5/2018 16:00:00,208.37
6/6/2018 16:00:00,122.79,6/6/2018 16:00:00,56.31,6/6/2018 16:00:00,82.06,6/6/2018 16:00:00,14.62,6/6/2018 16:00:00,208.3
6/7/2018 16:00:00,123.33,6/7/2018 16:00:00,56.69,6/7/2018 16:00:00,82.88,6/7/2018 16:00:00,13.84,6/7/2018 16:00:00,203.62
6/8/2018 16:00:00,124.06,6/8/2018 16:00:00,57.71,6/8/2018 16:00:00,83.6,6/8/2018 16:00:00,13.75,6/8/2018 16:00:00,205.07
6/11/2018 16:00:00,122.66,6/11/2018 16:00:00,58.25,6/11/2018 16:00:00,83.1,6/11/2018 16:00:00,13.69,6/11/2018 16:00:00,205.7
6/12/2018 16:00:00,122.54,6/12/2018 16:00:00,57.88,6/12/2018 16:00:00,82.42,6/12/2018 16:00:00,13.96,6/12/2018 16:00:00,209.08
6/13/2018 16:00:00,122.63,6/13/2018 16:00:00,57.43,6/13/2018 16:00:00,81.51,6/13/2018 16:00:00,13.91,6/13/2018 16:00:00,206.62
6/14/2018 16:00:00,122.41,6/14/2018 16:00:00,56.7,6/14/2018 16:00:00,81.89,6/14/2018 16:00:00,13.66,6/14/2018 16:00:00,210.86
6/15/2018 16:00:00,122.61,6/15/2018 16:00:00,57.79,6/15/2018 16:00:00,80.66,6/15/2018 16:00:00,13.17,6/15/2018 16:00:00,208
6/18/2018 16:00:00,121.32,6/18/2018 16:00:00,56.6,6/18/2018 16:00:00,80.82,6/18/2018 16:00:00,13.17,6/18/2018 16:00:00,208.57
6/19/2018 16:00:00,122.57,6/19/2018 16:00:00,56.79,6/19/2018 16:00:00,80.7,6/19/2018 16:00:00,12.97,6/19/2018 16:00:00,204.43
6/20/2018 16:00:00,122.04,6/20/2018 16:00:00,56.75,6/20/2018 16:00:00,80.45,6/20/2018 16:00:00,12.99,6/20/2018 16:00:00,206.23
6/21/2018 16:00:00,121.45,6/21/2018 16:00:00,56.69,6/21/2018 16:00:00,79.69,6/21/2018 16:00:00,12.58,6/21/2018 16:00:00,202.21
6/22/2018 16:00:00,122.84,6/22/2018 16:00:00,57.02,6/22/2018 16:00:00,81.38,6/22/2018 16:00:00,12.81,6/22/2018 16:00:00,202.01
6/25/2018 16:00:00,122.59,6/25/2018 16:00:00,57.07,6/25/2018 16:00:00,79.74,6/25/2018 16:00:00,12.54,6/25/2018 16:00:00,191.25
6/26/2018 16:00:00,122.35,6/26/2018 16:00:00,56.1,6/26/2018 16:00:00,80.64,6/26/2018 16:00:00,12.77,6/26/2018 16:00:00,191.42
6/27/2018 16:00:00,121.61,6/27/2018 16:00:00,55.99,6/27/2018 16:00:00,81.71,6/27/2018 16:00:00,12.46,6/27/2018 16:00:00,185.02
6/28/2018 16:00:00,122,6/28/2018 16:00:00,57.29,6/28/2018 16:00:00,81.97,6/28/2018 16:00:00,12.46,6/28/2018 16:00:00,188.38
6/29/2018 16:00:00,121.34,6/29/2018 16:00:00,56.79,6/29/2018 16:00:00,82.73,6/29/2018 16:00:00,12.82,6/29/2018 16:00:00,185.53
7/2/2018 16:00:00,121.58,7/2/2018 16:00:00,55.87,7/2/2018 16:00:00,81.76,7/2/2018 16:00:00,12.49,7/2/2018 16:00:00,186.36
7/3/2018 13:00:00,122.71,7/3/2018 13:00:00,56.46,7/3/2018 13:00:00,82.24,7/3/2018 13:00:00,12.55,7/3/2018 13:00:00,184.75
7/5/2018 16:00:00,125,7/5/2018 16:00:00,57.63,7/5/2018 16:00:00,82.31,7/5/2018 16:00:00,12.68,7/5/2018 16:00:00,186.88
7/6/2018 16:00:00,125.75,7/6/2018 16:00:00,58.29,7/6/2018 16:00:00,82.33,7/6/2018 16:00:00,13.03,7/6/2018 16:00:00,192.27
7/9/2018 16:00:00,126.05,7/9/2018 16:00:00,58.02,7/9/2018 16:00:00,82.9,7/9/2018 16:00:00,13.17,7/9/2018 16:00:00,192.75
7/10/2018 16:00:00,127.38,7/10/2018 16:00:00,58.76,7/10/2018 16:00:00,83.66,7/10/2018 16:00:00,13.09,7/10/2018 16:00:00,192.55
7/11/2018 16:00:00,126.24,7/11/2018 16:00:00,58.69,7/11/2018 16:00:00,82.59,7/11/2018 16:00:00,12.65,7/11/2018 16:00:00,187.42
7/12/2018 16:00:00,127.76,7/12/2018 16:00:00,58.01,7/12/2018 16:00:00,82.69,7/12/2018 16:00:00,13.02,7/12/2018 16:00:00,190.17
7/13/2018 16:00:00,125.93,7/13/2018 16:00:00,58.5,7/13/2018 16:00:00,83.31,7/13/2018 16:00:00,13.14,7/13/2018 16:00:00,190.04
7/16/2018 16:00:00,124.69,7/16/2018 16:00:00,57.14,7/16/2018 16:00:00,82.49,7/16/2018 16:00:00,12.99,7/16/2018 16:00:00,190.35
7/17/2018 16:00:00,129.11,7/17/2018 16:00:00,57.35,7/17/2018 16:00:00,82.31,7/17/2018 16:00:00,13.25,7/17/2018 16:00:00,192.66
7/18/2018 16:00:00,127.8,7/18/2018 16:00:00,57.43,7/18/2018 16:00:00,82.22,7/18/2018 16:00:00,13.41,7/18/2018 16:00:00,190.79
7/19/2018 16:00:00,125.94,7/19/2018 16:00:00,56.94,7/19/2018 16:00:00,82.01,7/19/2018 16:00:00,12.88,7/19/2018 16:00:00,187.34
7/20/2018 16:00:00,125.85,7/20/2018 16:00:00,57.64,7/20/2018 16:00:00,81.4,7/20/2018 16:00:00,12.93,7/20/2018 16:00:00,187.25
7/23/2018 16:00:00,126.63,7/23/2018 16:00:00,57.59,7/23/2018 16:00:00,81.4,7/23/2018 16:00:00,13.17,7/23/2018 16:00:00,187.04
7/24/2018 16:00:00,129.36,7/24/2018 16:00:00,57.99,7/24/2018 16:00:00,83.01,7/24/2018 16:00:00,13.77,7/24/2018 16:00:00,189
7/25/2018 16:00:00,128.62,7/25/2018 16:00:00,57.85,7/25/2018 16:00:00,83.59,7/25/2018 16:00:00,14,7/25/2018 16:00:00,197.98
7/26/2018 16:00:00,130.28,7/26/2018 16:00:00,56.1,7/26/2018 16:00:00,84.24,7/26/2018 16:00:00,14.11,7/26/2018 16:00:00,194.18
7/27/2018 16:00:00,131.55,7/27/2018 16:00:00,57.9,7/27/2018 16:00:00,81.92,7/27/2018 16:00:00,14.44,7/27/2018 16:00:00,189.42
7/30/2018 16:00:00,132.17,7/30/2018 16:00:00,58.45,7/30/2018 16:00:00,81.74,7/30/2018 16:00:00,14.56,7/30/2018 16:00:00,184.82
7/31/2018 16:00:00,132.52,7/31/2018 16:00:00,58.68,7/31/2018 16:00:00,81.51,7/31/2018 16:00:00,14.66,7/31/2018 16:00:00,187.23
8/1/2018 16:00:00,132.64,8/1/2018 16:00:00,58.08,8/1/2018 16:00:00,80.39,8/1/2018 16:00:00,14.06,8/1/2018 16:00:00,185.27
8/2/2018 16:00:00,131.25,8/2/2018 16:00:00,58.83,8/2/2018 16:00:00,79.91,8/2/2018 16:00:00,14.04,8/2/2018 16:00:00,182.6
8/3/2018 16:00:00,131.95,8/3/2018 16:00:00,59.73,8/3/2018 16:00:00,80.2,8/3/2018 16:00:00,14.19,8/3/2018 16:00:00,180.84
8/6/2018 16:00:00,132.02,8/6/2018 16:00:00,60.21,8/6/2018 16:00:00,80.18,8/6/2018 16:00:00,14.07,8/6/2018 16:00:00,178.62
8/7/2018 16:00:00,131.46,8/7/2018 16:00:00,59.56,8/7/2018 16:00:00,81.27,8/7/2018 16:00:00,13.99,8/7/2018 16:00:00,179.92
8/8/2018 16:00:00,131.17,8/8/2018 16:00:00,58.61,8/8/2018 16:00:00,80.73,8/8/2018 16:00:00,13.95,8/8/2018 16:00:00,177.52
8/9/2018 16:00:00,131.2,8/9/2018 16:00:00,59.22,8/9/2018 16:00:00,80.32,8/9/2018 16:00:00,13.63,8/9/2018 16:00:00,177.19
8/10/2018 16:00:00,130.75,8/10/2018 16:00:00,59.05,8/10/2018 16:00:00,79.42,8/10/2018 16:00:00,13.39,8/10/2018 16:00:00,180.01
8/13/2018 16:00:00,130.22,8/13/2018 16:00:00,58.98,8/13/2018 16:00:00,78.56,8/13/2018 16:00:00,13.37,8/13/2018 16:00:00,177.68
8/14/2018 16:00:00,129.5,8/14/2018 16:00:00,59.21,8/14/2018 16:00:00,78.31,8/14/2018 16:00:00,13.64,8/14/2018 16:00:00,172.53
8/15/2018 16:00:00,130.43,8/15/2018 16:00:00,60.18,8/15/2018 16:00:00,76.94,8/15/2018 16:00:00,12.94,8/15/2018 16:00:00,169.83
8/16/2018 16:00:00,132.48,8/16/2018 16:00:00,60.83,8/16/2018 16:00:00,78,8/16/2018 16:00:00,12.75,8/16/2018 16:00:00,171.99
8/17/2018 16:00:00,134.47,8/17/2018 16:00:00,61,8/17/2018 16:00:00,78.26,8/17/2018 16:00:00,13,8/17/2018 16:00:00,172.78
8/20/2018 16:00:00,136.88,8/20/2018 16:00:00,60.99,8/20/2018 16:00:00,78.81,8/20/2018 16:00:00,13.03,8/20/2018 16:00:00,176.29
8/21/2018 16:00:00,135.35,8/21/2018 16:00:00,59.93,8/21/2018 16:00:00,78.83,8/21/2018 16:00:00,12.84,8/21/2018 16:00:00,177.92
8/22/2018 16:00:00,134.61,8/22/2018 16:00:00,59.32,8/22/2018 16:00:00,79.96,8/22/2018 16:00:00,13.12,8/22/2018 16:00:00,177.85
8/23/2018 16:00:00,135.11,8/23/2018 16:00:00,59.82,8/23/2018 16:00:00,79.08,8/23/2018 16:00:00,12.93,8/23/2018 16:00:00,172.23
8/24/2018 16:00:00,135.95,8/24/2018 16:00:00,58.78,8/24/2018 16:00:00,79.62,8/24/2018 16:00:00,13.22,8/24/2018 16:00:00,174.23
8/27/2018 16:00:00,134.92,8/27/2018 16:00:00,59.01,8/27/2018 16:00:00,80.4,8/27/2018 16:00:00,13.59,8/27/2018 16:00:00,180.65
8/28/2018 16:00:00,134.32,8/28/2018 16:00:00,58.45,8/28/2018 16:00:00,80.28,8/28/2018 16:00:00,13.44,8/28/2018 16:00:00,178.19
8/29/2018 16:00:00,134.86,8/29/2018 16:00:00,58.42,8/29/2018 16:00:00,80.86,8/29/2018 16:00:00,13.44,8/29/2018 16:00:00,178.5
8/30/2018 16:00:00,134.95,8/30/2018 16:00:00,58.68,8/30/2018 16:00:00,80.51,8/30/2018 16:00:00,13.17,8/30/2018 16:00:00,174.6
8/31/2018 16:00:00,134.69,8/31/2018 16:00:00,58.52,8/31/2018 16:00:00,80.17,8/31/2018 16:00:00,13.2,8/31/2018 16:00:00,175.01
9/4/2018 16:00:00,133.72,9/4/2018 16:00:00,59.11,9/4/2018 16:00:00,80.29,9/4/2018 16:00:00,12.55,9/4/2018 16:00:00,170.44
9/5/2018 16:00:00,135.86,9/5/2018 16:00:00,60.65,9/5/2018 16:00:00,81.36,9/5/2018 16:00:00,12.62,9/5/2018 16:00:00,164.23
9/6/2018 16:00:00,136.87,9/6/2018 16:00:00,60.79,9/6/2018 16:00:00,80.46,9/6/2018 16:00:00,12.99,9/6/2018 16:00:00,159.87
9/7/2018 16:00:00,137.32,9/7/2018 16:00:00,60.93,9/7/2018 16:00:00,81.83,9/7/2018 16:00:00,13.01,9/7/2018 16:00:00,162.37
9/10/2018 16:00:00,137.21,9/10/2018 16:00:00,60.58,9/10/2018 16:00:00,81.71,9/10/2018 16:00:00,12.97,9/10/2018 16:00:00,156.36
9/11/2018 16:00:00,138.51,9/11/2018 16:00:00,59.47,9/11/2018 16:00:00,82.86,9/11/2018 16:00:00,12.69,9/11/2018 16:00:00,157.46
9/12/2018 16:00:00,139.36,9/12/2018 16:00:00,63.43,9/12/2018 16:00:00,83.13,9/12/2018 16:00:00,12.92,9/12/2018 16:00:00,161.46
9/13/2018 16:00:00,139.89,9/13/2018 16:00:00,61.46,9/13/2018 16:00:00,82.32,9/13/2018 16:00:00,12.84,9/13/2018 16:00:00,165.53
9/14/2018 16:00:00,139.49,9/14/2018 16:00:00,62.07,9/14/2018 16:00:00,82.92,9/14/2018 16:00:00,13.25,9/14/2018 16:00:00,164.74
9/17/2018 16:00:00,139.96,9/17/2018 16:00:00,62.44,9/17/2018 16:00:00,83.41,9/17/2018 16:00:00,13.36,9/17/2018 16:00:00,158.89
9/18/2018 16:00:00,140.54,9/18/2018 16:00:00,62.14,9/18/2018 16:00:00,83.63,9/18/2018 16:00:00,13.81,9/18/2018 16:00:00,156.65
9/19/2018 16:00:00,140.46,9/19/2018 16:00:00,61.84,9/19/2018 16:00:00,84.63,9/19/2018 16:00:00,14.22,9/19/2018 16:00:00,162.63
9/20/2018 16:00:00,141.98,9/20/2018 16:00:00,62.26,9/20/2018 16:00:00,84.82,9/20/2018 16:00:00,14.52,9/20/2018 16:00:00,165.88
9/21/2018 16:00:00,142.88,9/21/2018 16:00:00,62.55,9/21/2018 16:00:00,85.17,9/21/2018 16:00:00,15.06,9/21/2018 16:00:00,164.63
9/24/2018 16:00:00,140.47,9/24/2018 16:00:00,61.06,9/24/2018 16:00:00,86.6,9/24/2018 16:00:00,14.79,9/24/2018 16:00:00,163.16
9/25/2018 16:00:00,138.64,9/25/2018 16:00:00,60.71,9/25/2018 16:00:00,86.5,9/25/2018 16:00:00,15.25,9/25/2018 16:00:00,164.25
9/26/2018 16:00:00,138.16,9/26/2018 16:00:00,60.81,9/26/2018 16:00:00,85.78,9/26/2018 16:00:00,14.99,9/26/2018 16:00:00,165.4
9/27/2018 16:00:00,138.22,9/27/2018 16:00:00,60.77,9/27/2018 16:00:00,85.77,9/27/2018 16:00:00,14.84,9/27/2018 16:00:00,166.32
9/28/2018 16:00:00,138.17,9/28/2018 16:00:00,60.31,9/28/2018 16:00:00,85.02,9/28/2018 16:00:00,14.84,9/28/2018 16:00:00,164.76
10/1/2018 16:00:00,139.69,10/1/2018 16:00:00,60.33,10/1/2018 16:00:00,85.81,10/1/2018 16:00:00,15.03,10/1/2018 16:00:00,162
10/2/2018 16:00:00,140.48,10/2/2018 16:00:00,61.29,10/2/2018 16:00:00,86.46,10/2/2018 16:00:00,15.62,10/2/2018 16:00:00,160.23
10/3/2018 16:00:00,139.03,10/3/2018 16:00:00,60.86,10/3/2018 16:00:00,86.15,10/3/2018 16:00:00,15.45,10/3/2018 16:00:00,162.37
10/4/2018 16:00:00,139.35,10/4/2018 16:00:00,61.78,10/4/2018 16:00:00,85.58,10/4/2018 16:00:00,15.1,10/4/2018 16:00:00,156.13
10/5/2018 16:00:00,139.1,10/5/2018 16:00:00,62.07,10/5/2018 16:00:00,85.34,10/5/2018 16:00:00,15.01,10/5/2018 16:00:00,154.63
10/8/2018 16:00:00,139.39,10/8/2018 16:00:00,63.17,10/8/2018 16:00:00,86.13,10/8/2018 16:00:00,15.21,10/8/2018 16:00:00,151.14
10/9/2018 16:00:00,139.2,10/9/2018 16:00:00,63.1,10/9/2018 16:00:00,86.51,10/9/2018 16:00:00,15.54,10/9/2018 16:00:00,146.94
10/10/2018 16:00:00,137.73,10/10/2018 16:00:00,62.91,10/10/2018 16:00:00,84.52,10/10/2018 16:00:00,14.85,10/10/2018 16:00:00,138.29
10/11/2018 16:00:00,133.84,10/11/2018 16:00:00,61.12,10/11/2018 16:00:00,81.6,10/11/2018 16:00:00,14.95,10/11/2018 16:00:00,141.9
10/12/2018 16:00:00,133.87,10/12/2018 16:00:00,60.06,10/12/2018 16:00:00,81.38,10/12/2018 16:00:00,15.26,10/12/2018 16:00:00,147.29
10/15/2018 16:00:00,133.95,10/15/2018 16:00:00,61.44,10/15/2018 16:00:00,80.82,10/15/2018 16:00:00,15.46,10/15/2018 16:00:00,144.16
10/16/2018 16:00:00,136.56,10/16/2018 16:00:00,60.77,10/16/2018 16:00:00,81.2,10/16/2018 16:00:00,15.48,10/16/2018 16:00:00,149.6
10/17/2018 16:00:00,139.46,10/17/2018 16:00:00,60.62,10/17/2018 16:00:00,81.5,10/17/2018 16:00:00,15.93,10/17/2018 16:00:00,148.14
10/18/2018 16:00:00,139.5,10/18/2018 16:00:00,60.93,10/18/2018 16:00:00,81.85,10/18/2018 16:00:00,15.15,10/18/2018 16:00:00,142.02
10/19/2018 16:00:00,139.05,10/19/2018 16:00:00,61.95,10/19/2018 16:00:00,81.97,10/19/2018 16:00:00,15.26,10/19/2018 16:00:00,142.93
10/22/2018 16:00:00,138.68,10/22/2018 16:00:00,61.31,10/22/2018 16:00:00,81.15,10/22/2018 16:00:00,15.77,10/22/2018 16:00:00,148.8
10/23/2018 16:00:00,138.93,10/23/2018 16:00:00,61.85,10/23/2018 16:00:00,79.84,10/23/2018 16:00:00,15.23,10/23/2018 16:00:00,146.65
10/24/2018 16:00:00,137.47,10/24/2018 16:00:00,62.31,10/24/2018 16:00:00,77.62,10/24/2018 16:00:00,14.5,10/24/2018 16:00:00,139.61
10/25/2018 16:00:00,138.47,10/25/2018 16:00:00,63.16,10/25/2018 16:00:00,78.31,10/25/2018 16:00:00,14.72,10/25/2018 16:00:00,144.6
10/26/2018 16:00:00,136.97,10/26/2018 16:00:00,63.09,10/26/2018 16:00:00,77.53,10/26/2018 16:00:00,15.07,10/26/2018 16:00:00,142.87
10/29/2018 16:00:00,137.55,10/29/2018 16:00:00,64.59,10/29/2018 16:00:00,77.05,10/29/2018 16:00:00,14.27,10/29/2018 16:00:00,133.38
10/30/2018 16:00:00,140.75,10/30/2018 16:00:00,65.87,10/30/2018 16:00:00,78.78,10/30/2018 16:00:00,14.59,10/30/2018 16:00:00,136.33
10/31/2018 16:00:00,139.99,10/31/2018 16:00:00,65.04,10/31/2018 16:00:00,79.68,10/31/2018 16:00:00,15.1,10/31/2018 16:00:00,142.28
11/1/2018 16:00:00,140.82,11/1/2018 16:00:00,63.67,11/1/2018 16:00:00,80.67,11/1/2018 16:00:00,15.52,11/1/2018 16:00:00,151.25
11/2/2018 16:00:00,140.68,11/2/2018 16:00:00,63.67,11/2/2018 16:00:00,81.95,11/2/2018 16:00:00,15.45,11/2/2018 16:00:00,147.59
11/5/2018 16:00:00,142.2,11/5/2018 16:00:00,64.63,11/5/2018 16:00:00,81.64,11/5/2018 16:00:00,15.4,11/5/2018 16:00:00,144.64
11/6/2018 16:00:00,142.57,11/6/2018 16:00:00,64.87,11/6/2018 16:00:00,81.99,11/6/2018 16:00:00,15.29,11/6/2018 16:00:00,147.44
11/7/2018 16:00:00,144.75,11/7/2018 16:00:00,65.37,11/7/2018 16:00:00,83.03,11/7/2018 16:00:00,15.32,11/7/2018 16:00:00,152.5
11/8/2018 16:00:00,145.3,11/8/2018 16:00:00,65.37,11/8/2018 16:00:00,81.71,11/8/2018 16:00:00,15.17,11/8/2018 16:00:00,148.99
11/9/2018 16:00:00,145.34,11/9/2018 16:00:00,63.42,11/9/2018 16:00:00,80.87,11/9/2018 16:00:00,14.6,11/9/2018 16:00:00,144.85
11/12/2018 16:00:00,145.62,11/12/2018 16:00:00,61.2,11/12/2018 16:00:00,79.83,11/12/2018 16:00:00,14.46,11/12/2018 16:00:00,142.82
11/13/2018 16:00:00,144.68,11/13/2018 16:00:00,60,11/13/2018 16:00:00,78,11/13/2018 16:00:00,14.6,11/13/2018 16:00:00,146.98
11/14/2018 16:00:00,144.25,11/14/2018 16:00:00,59.1,11/14/2018 16:00:00,77.39,11/14/2018 16:00:00,14.53,11/14/2018 16:00:00,150.44
11/15/2018 16:00:00,144.5,11/15/2018 16:00:00,57.28,11/15/2018 16:00:00,78.19,11/15/2018 16:00:00,14.93,11/15/2018 16:00:00,156.22
11/16/2018 16:00:00,145.99,11/16/2018 16:00:00,56.78,11/16/2018 16:00:00,78.96,11/16/2018 16:00:00,14.97,11/16/2018 16:00:00,154.1
11/19/2018 16:00:00,147.73,11/19/2018 16:00:00,55.68,11/19/2018 16:00:00,79.22,11/19/2018 16:00:00,14.72,11/19/2018 16:00:00,149.53
11/20/2018 16:00:00,146.45,11/20/2018 16:00:00,55.63,11/20/2018 16:00:00,76.97,11/20/2018 16:00:00,14.07,11/20/2018 16:00:00,145.98
11/21/2018 16:00:00,141.99,11/21/2018 16:00:00,54.39,11/21/2018 16:00:00,77.56,11/21/2018 16:00:00,14.35,11/21/2018 16:00:00,149.41
11/23/2018 13:00:00,142.23,11/23/2018 13:00:00,53.72,11/23/2018 13:00:00,75.49,11/23/2018 13:00:00,13.26,11/23/2018 13:00:00,150.33
11/26/2018 16:00:00,141.37,11/26/2018 16:00:00,53.21,11/26/2018 16:00:00,76.98,11/26/2018 16:00:00,12.75,11/26/2018 16:00:00,156.01
11/27/2018 16:00:00,143.22,11/27/2018 16:00:00,53.79,11/27/2018 16:00:00,77.05,11/27/2018 16:00:00,12.89,11/27/2018 16:00:00,156.46
11/28/2018 16:00:00,146.44,11/28/2018 16:00:00,54.95,11/28/2018 16:00:00,78.45,11/28/2018 16:00:00,13.52,11/28/2018 16:00:00,159.34
11/29/2018 16:00:00,145.85,11/29/2018 16:00:00,55.94,11/29/2018 16:00:00,79.06,11/29/2018 16:00:00,13.47,11/29/2018 16:00:00,156.28
11/30/2018 16:00:00,146.9,11/30/2018 16:00:00,54.83,11/30/2018 16:00:00,79.5,11/30/2018 16:00:00,13.7,11/30/2018 16:00:00,160.86
12/3/2018 16:00:00,146.21,12/3/2018 16:00:00,55.73,12/3/2018 16:00:00,81.22,12/3/2018 16:00:00,14.08,12/3/2018 16:00:00,163.74
12/4/2018 16:00:00,146.03,12/4/2018 16:00:00,54.4,12/4/2018 16:00:00,79.43,12/4/2018 16:00:00,13.6,12/4/2018 16:00:00,158.34
12/6/2018 16:00:00,145.91,12/6/2018 16:00:00,54.4,12/6/2018 16:00:00,78.39,12/6/2018 16:00:00,13.53,12/6/2018 16:00:00,155.83
12/7/2018 16:00:00,145.43,12/7/2018 16:00:00,54.18,12/7/2018 16:00:00,77.64,12/7/2018 16:00:00,13.14,12/7/2018 16:00:00,153.06
12/10/2018 16:00:00,145.26,12/10/2018 16:00:00,53.36,12/10/2018 16:00:00,76.54,12/10/2018 16:00:00,12.86,12/10/2018 16:00:00,151.43
12/11/2018 16:00:00,146.5,12/11/2018 16:00:00,53.95,12/11/2018 16:00:00,76.68,12/11/2018 16:00:00,13.01,12/11/2018 16:00:00,151.83
12/12/2018 16:00:00,147.1,12/12/2018 16:00:00,53.33,12/12/2018 16:00:00,76.02,12/12/2018 16:00:00,13.02,12/12/2018 16:00:00,151.5
12/13/2018 16:00:00,147.84,12/13/2018 16:00:00,53.92,12/13/2018 16:00:00,76.98,12/13/2018 16:00:00,13.04,12/13/2018 16:00:00,151.48
12/14/2018 16:00:00,133,12/14/2018 16:00:00,52.73,12/14/2018 16:00:00,75.58,12/14/2018 16:00:00,12.96,12/14/2018 16:00:00,149
12/17/2018 16:00:00,129.14,12/17/2018 16:00:00,52.35,12/17/2018 16:00:00,74.04,12/17/2018 16:00:00,13.03,12/17/2018 16:00:00,143.98
12/18/2018 16:00:00,130.42,12/18/2018 16:00:00,50.89,12/18/2018 16:00:00,72,12/18/2018 16:00:00,13.19,12/18/2018 16:00:00,140.82
12/19/2018 16:00:00,127.61,12/19/2018 16:00:00,51.4,12/19/2018 16:00:00,70.78,12/19/2018 16:00:00,12.73,12/19/2018 16:00:00,137.14
12/20/2018 16:00:00,128.27,12/20/2018 16:00:00,50.44,12/20/2018 16:00:00,68.63,12/20/2018 16:00:00,12.94,12/20/2018 16:00:00,135.11
12/21/2018 16:00:00,128.09,12/21/2018 16:00:00,49.09,12/21/2018 16:00:00,68.12,12/21/2018 16:00:00,12.9,12/21/2018 16:00:00,132
12/24/2018 13:00:00,122.84,12/24/2018 13:00:00,47.56,12/24/2018 13:00:00,65.51,12/24/2018 13:00:00,12.6,12/24/2018 13:00:00,131.89
12/26/2018 16:00:00,126.71,12/26/2018 16:00:00,48.43,12/26/2018 16:00:00,68.64,12/26/2018 16:00:00,13.07,12/26/2018 16:00:00,138
12/27/2018 16:00:00,127.41,12/27/2018 16:00:00,48.7,12/27/2018 16:00:00,68.94,12/27/2018 16:00:00,12.99,12/27/2018 16:00:00,138.45
12/28/2018 16:00:00,127.27,12/28/2018 16:00:00,48.89,12/28/2018 16:00:00,68.17,12/28/2018 16:00:00,13.02,12/28/2018 16:00:00,139.09
12/31/2018 16:00:00,129.05,12/31/2018 16:00:00,49.39,12/31/2018 16:00:00,68.19,12/31/2018 16:00:00,13.19,12/31/2018 16:00:00,137.07
1/2/2019 16:00:00,127.75,1/2/2019 16:00:00,49.31,1/2/2019 16:00:00,69.69,1/2/2019 16:00:00,13.47,1/2/2019 16:00:00,136.7
1/3/2019 16:00:00,125.72,1/3/2019 16:00:00,49.04,1/3/2019 16:00:00,68.62,1/3/2019 16:00:00,12.83,1/3/2019 16:00:00,130.6
1/4/2019 16:00:00,127.83,1/4/2019 16:00:00,50.3,1/4/2019 16:00:00,71.15,1/4/2019 16:00:00,14.02,1/4/2019 16:00:00,139.75
1/7/2019 16:00:00,127.01,1/7/2019 16:00:00,48.78,1/7/2019 16:00:00,71.52,1/7/2019 16:00:00,13.83,1/7/2019 16:00:00,143.1
1/8/2019 16:00:00,129.96,1/8/2019 16:00:00,49.06,1/8/2019 16:00:00,72.04,1/8/2019 16:00:00,14.06,1/8/2019 16:00:00,146.79
1/9/2019 16:00:00,128.93,1/9/2019 16:00:00,49.66,1/9/2019 16:00:00,72.42,1/9/2019 16:00:00,14.51,1/9/2019 16:00:00,151.92
1/10/2019 16:00:00,129.71,1/10/2019 16:00:00,48.86,1/10/2019 16:00:00,72.05,1/10/2019 16:00:00,14.4,1/10/2019 16:00:00,151.69
1/11/2019 16:00:00,129.75,1/11/2019 16:00:00,48.9,1/11/2019 16:00:00,71.72,1/11/2019 16:00:00,14.11,1/11/2019 16:00:00,151.32
1/14/2019 16:00:00,128.28,1/14/2019 16:00:00,48.26,1/14/2019 16:00:00,71.63,1/14/2019 16:00:00,14.13,1/14/2019 16:00:00,149.27
1/15/2019 16:00:00,129.36,1/15/2019 16:00:00,47.91,1/15/2019 16:00:00,71.67,1/15/2019 16:00:00,14.06,1/15/2019 16:00:00,150.88
1/16/2019 16:00:00,128.04,1/16/2019 16:00:00,47.2,1/16/2019 16:00:00,71.64,1/16/2019 16:00:00,14.11,1/16/2019 16:00:00,154.84
1/17/2019 16:00:00,129.09,1/17/2019 16:00:00,47.06,1/17/2019 16:00:00,72.13,1/17/2019 16:00:00,14.47,1/17/2019 16:00:00,155.97
